coverage,risk
0.0004916420845624386,0.0
0.0009832841691248771,0.0
0.0014749262536873156,0.0
0.0019665683382497543,0.0
0.0024582104228121925,0.0
0.0029498525073746312,0.0
0.00344149459193707,0.0
0.003933136676499509,0.0
0.004424778761061947,0.0
0.004916420845624385,0.0
0.005408062930186824,0.0
0.0058997050147492625,0.0
0.006391347099311701,0.0
0.00688298918387414,0.0
0.007374631268436578,0.0
0.007866273352999017,0.0
0.008357915437561455,0.0
0.008849557522123894,0.0
0.009341199606686333,0.0
0.00983284169124877,0.0
0.01032448377581121,0.0
0.010816125860373648,0.0
0.011307767944936086,0.0
0.011799410029498525,0.0
0.012291052114060964,0.0
0.012782694198623401,0.0
0.01327433628318584,0.0
0.01376597836774828,0.0
0.014257620452310717,0.0
0.014749262536873156,0.0
0.015240904621435595,0.0
0.015732546705998034,0.0
0.016224188790560472,0.0
0.01671583087512291,0.0
0.01720747295968535,0.0
0.017699115044247787,0.0
0.018190757128810225,0.0
0.018682399213372666,0.0
0.019174041297935103,0.0
0.01966568338249754,0.0
0.02015732546705998,0.0
0.02064896755162242,0.0
0.021140609636184856,0.0
0.021632251720747297,0.0
0.022123893805309734,0.0
0.02261553588987217,0.0
0.023107177974434612,0.0
0.02359882005899705,0.0
0.024090462143559487,0.0
0.024582104228121928,0.0
0.025073746312684365,0.0
0.025565388397246803,0.0
0.026057030481809244,0.0
0.02654867256637168,0.0
0.02704031465093412,0.0
0.02753195673549656,0.0
0.028023598820058997,0.0
0.028515240904621434,0.0
0.029006882989183875,0.0
0.029498525073746312,0.0
0.02999016715830875,0.0
0.03048180924287119,0.0
0.030973451327433628,0.0
0.03146509341199607,0.0
0.0319567354965585,0.0
0.032448377581120944,0.0
0.032940019665683384,0.0
0.03343166175024582,0.0
0.03392330383480826,0.0
0.0344149459193707,0.0
0.034906588003933134,0.014084507042253502
0.035398230088495575,0.01388888888888884
0.035889872173058016,0.0273972602739726
0.03638151425762045,0.027027027027026973
0.03687315634218289,0.026666666666666616
0.03736479842674533,0.02631578947368418
0.037856440511307765,0.025974025974025983
0.038348082595870206,0.02564102564102566
0.03883972468043265,0.025316455696202556
0.03933136676499508,0.025000000000000022
0.03982300884955752,0.024691358024691357
0.04031465093411996,0.024390243902439046
0.040806293018682396,0.02409638554216864
0.04129793510324484,0.023809523809523836
0.04178957718780728,0.02352941176470591
0.04228121927236971,0.023255813953488413
0.04277286135693215,0.02298850574712641
0.043264503441494594,0.022727272727272707
0.04375614552605703,0.022471910112359605
0.04424778761061947,0.022222222222222254
0.04473942969518191,0.02197802197802201
0.04523107177974434,0.021739130434782594
0.045722713864306784,0.021505376344086002
0.046214355948869225,0.021276595744680882
0.04670599803343166,0.021052631578947323
0.0471976401179941,0.02083333333333337
0.04768928220255654,0.020618556701030966
0.048180924287118974,0.020408163265306145
0.048672566371681415,0.02020202020202022
0.049164208456243856,0.020000000000000018
0.04965585054080629,0.01980198019801982
0.05014749262536873,0.019607843137254943
0.05063913470993117,0.01941747572815533
0.051130776794493606,0.019230769230769273
0.051622418879056046,0.01904761904761909
0.05211406096361849,0.018867924528301883
0.05260570304818092,0.01869158878504673
0.05309734513274336,0.01851851851851849
0.0535889872173058,0.01834862385321101
0.05408062930186824,0.018181818181818188
0.05457227138643068,0.018018018018018056
0.05506391347099312,0.017857142857142905
0.05555555555555555,0.017699115044247815
0.05604719764011799,0.01754385964912286
0.056538839724680434,0.017391304347826098
0.05703048180924287,0.017241379310344862
0.05752212389380531,0.017094017094017144
0.05801376597836775,0.016949152542372836
0.058505408062930184,0.01680672268907568
0.058997050147492625,0.01666666666666672
0.059488692232055065,0.016528925619834656
0.0599803343166175,0.016393442622950838
0.06047197640117994,0.016260162601625994
0.06096361848574238,0.016129032258064502
0.061455260570304815,0.016000000000000014
0.061946902654867256,0.015873015873015928
0.0624385447394297,0.015748031496062964
0.06293018682399214,0.015625
0.06342182890855458,0.015503875968992276
0.063913470993117,0.01538461538461533
0.06440511307767945,0.01526717557251911
0.06489675516224189,0.015151515151515138
0.06538839724680433,0.015037593984962405
0.06588003933136677,0.014925373134328401
0.06637168141592921,0.014814814814814836
0.06686332350049164,0.014705882352941124
0.06735496558505408,0.014598540145985384
0.06784660766961652,0.01449275362318836
0.06833824975417896,0.014388489208633115
0.0688298918387414,0.014285714285714235
0.06932153392330384,0.014184397163120588
0.06981317600786627,0.014084507042253502
0.07030481809242871,0.013986013986013957
0.07079646017699115,0.01388888888888884
0.07128810226155359,0.01379310344827589
0.07177974434611603,0.013698630136986356
0.07227138643067847,0.013605442176870763
0.0727630285152409,0.013513513513513487
0.07325467059980334,0.01342281879194629
0.07374631268436578,0.013333333333333308
0.07423795476892822,0.013245033112582738
0.07472959685349066,0.013157894736842146
0.0752212389380531,0.013071895424836555
0.07571288102261553,0.012987012987012991
0.07620452310717797,0.012903225806451646
0.07669616519174041,0.012820512820512775
0.07718780727630285,0.01273885350318471
0.0776794493608653,0.012658227848101222
0.07817109144542773,0.012578616352201255
0.07866273352999016,0.012499999999999956
0.0791543756145526,0.012422360248447228
0.07964601769911504,0.012345679012345734
0.08013765978367748,0.012269938650306789
0.08062930186823992,0.012195121951219523
0.08112094395280237,0.012121212121212088
0.08161258603736479,0.012048192771084376
0.08210422812192723,0.0119760479041916
0.08259587020648967,0.011904761904761862
0.08308751229105212,0.011834319526627168
0.08357915437561456,0.0117647058823529
0.084070796460177,0.011695906432748537
0.08456243854473942,0.011627906976744207
0.08505408062930186,0.011560693641618491
0.0855457227138643,0.011494252873563204
0.08603736479842675,0.011428571428571455
0.08652900688298919,0.011363636363636354
0.08702064896755163,0.011299435028248594
0.08751229105211406,0.011235955056179803
0.0880039331366765,0.011173184357541888
0.08849557522123894,0.011111111111111072
0.08898721730580138,0.011049723756906049
0.08947885939036382,0.01098901098901095
0.08997050147492626,0.010928961748633892
0.09046214355948869,0.010869565217391353
0.09095378564405113,0.010810810810810811
0.09144542772861357,0.010752688172043001
0.09193706981317601,0.010695187165775444
0.09242871189773845,0.010638297872340385
0.09292035398230089,0.010582010582010581
0.09341199606686332,0.010526315789473717
0.09390363815142576,0.010471204188481686
0.0943952802359882,0.01041666666666663
0.09488692232055064,0.010362694300518172
0.09537856440511308,0.010309278350515427
0.09587020648967552,0.01025641025641022
0.09636184857423795,0.010204081632653073
0.09685349065880039,0.010152284263959421
0.09734513274336283,0.010101010101010055
0.09783677482792527,0.01005025125628145
0.09832841691248771,0.010000000000000009
0.09882005899705015,0.00995024875621886
0.09931170108161258,0.00990099009900991
0.09980334316617502,0.014778325123152691
0.10029498525073746,0.014705882352941124
0.1007866273352999,0.014634146341463428
0.10127826941986234,0.014563106796116498
0.10176991150442478,0.01449275362318836
0.10226155358898721,0.014423076923076872
0.10275319567354965,0.014354066985645897
0.10324483775811209,0.014285714285714235
0.10373647984267453,0.014218009478673022
0.10422812192723697,0.014150943396226467
0.10471976401179942,0.014084507042253502
0.10521140609636184,0.014018691588784993
0.10570304818092428,0.013953488372092981
0.10619469026548672,0.01388888888888884
0.10668633235004917,0.01382488479262678
0.1071779744346116,0.013761467889908285
0.10766961651917405,0.013698630136986356
0.10816125860373647,0.013636363636363669
0.10865290068829891,0.013574660633484115
0.10914454277286136,0.013513513513513487
0.1096361848574238,0.013452914798206317
0.11012782694198624,0.013392857142857095
0.11061946902654868,0.01777777777777778
0.1111111111111111,0.017699115044247815
0.11160275319567355,0.017621145374449365
0.11209439528023599,0.01754385964912286
0.11258603736479843,0.017467248908296984
0.11307767944936087,0.017391304347826098
0.11356932153392331,0.017316017316017285
0.11406096361848574,0.017241379310344862
0.11455260570304818,0.01716738197424894
0.11504424778761062,0.017094017094017144
0.11553588987217306,0.017021276595744705
0.1160275319567355,0.016949152542372836
0.11651917404129794,0.016877637130801704
0.11701081612586037,0.01680672268907568
0.11750245821042281,0.01673640167364021
0.11799410029498525,0.01666666666666672
0.11848574237954769,0.016597510373444035
0.11897738446411013,0.016528925619834656
0.11946902654867257,0.016460905349794275
0.119960668633235,0.016393442622950838
0.12045231071779744,0.01632653061224487
0.12094395280235988,0.016260162601625994
0.12143559488692232,0.01619433198380571
0.12192723697148476,0.016129032258064502
0.1224188790560472,0.016064257028112428
0.12291052114060963,0.016000000000000014
0.12340216322517207,0.015936254980079667
0.12389380530973451,0.015873015873015928
0.12438544739429695,0.015810276679841917
0.1248770894788594,0.015748031496062964
0.12536873156342182,0.015686274509803977
0.12586037364798427,0.015625
0.1263520157325467,0.015564202334630295
0.12684365781710916,0.015503875968992276
0.12733529990167158,0.015444015444015413
0.127826941986234,0.01538461538461533
0.12831858407079647,0.01532567049808431
0.1288102261553589,0.01526717557251911
0.12930186823992135,0.01520912547528519
0.12979351032448377,0.015151515151515138
0.1302851524090462,0.015094339622641506
0.13077679449360866,0.015037593984962405
0.13126843657817108,0.014981273408239737
0.13176007866273354,0.014925373134328401
0.13225172074729596,0.014869888475836479
0.13274336283185842,0.014814814814814836
0.13323500491642085,0.014760147601476037
0.13372664700098327,0.014705882352941124
0.13421828908554573,0.0146520146520146
0.13470993117010815,0.014598540145985384
0.1352015732546706,0.014545454545454528
0.13569321533923304,0.01449275362318836
0.13618485742379546,0.014440433212996373
0.13667649950835792,0.014388489208633115
0.13716814159292035,0.014336917562724039
0.1376597836774828,0.014285714285714235
0.13815142576204523,0.014234875444839812
0.13864306784660768,0.014184397163120588
0.1391347099311701,0.014134275618374548
0.13962635201573254,0.014084507042253502
0.140117994100295,0.01403508771929829
0.14060963618485742,0.013986013986013957
0.14110127826941987,0.013937282229965153
0.1415929203539823,0.01388888888888884
0.14208456243854473,0.01384083044982698
0.14257620452310718,0.01379310344827589
0.1430678466076696,0.013745704467353903
0.14355948869223206,0.013698630136986356
0.1440511307767945,0.013651877133105783
0.14454277286135694,0.013605442176870763
0.14503441494591937,0.013559322033898313
0.1455260570304818,0.013513513513513487
0.14601769911504425,0.013468013468013518
0.14650934119960668,0.01342281879194629
0.14700098328416913,0.013377926421404673
0.14749262536873156,0.013333333333333308
0.147984267453294,0.013289036544850474
0.14847590953785644,0.013245033112582738
0.14896755162241887,0.01320132013201325
0.14945919370698132,0.013157894736842146
0.14995083579154375,0.013114754098360604
0.1504424778761062,0.013071895424836555
0.15093411996066863,0.013029315960912058
0.15142576204523106,0.012987012987012991
0.15191740412979352,0.012944983818770184
0.15240904621435594,0.012903225806451646
0.1529006882989184,0.012861736334405127
0.15339233038348082,0.012820512820512775
0.15388397246804325,0.012779552715655007
0.1543756145526057,0.01273885350318471
0.15486725663716813,0.012698412698412653
0.1553588987217306,0.012658227848101222
0.15585054080629301,0.012618296529968487
0.15634218289085547,0.012578616352201255
0.1568338249754179,0.01253918495297801
